,customer_id,article_ids
5608,80f7035caf69b338d457c2d8539e5664ea16a77d7d67a4b8972aa101246bc802,"[706016001 610776002 562245001 562245046 554450001 610776001 751471001
 706016002]"
5609,81085d4a5db1e91d76c6805ed71e338df9663bb4802e99f4b608f106a3c4aba1,"[706016001 706016002 706016003 610776001 562245046 448509014 562245001
 749699002]"
5610,810fe161bf900c295de2393c671023daa5191326d02d5620df5f1f6cb534ac59,"[706016001 871005003 581338001 610776002 568573002 706016002 448509014
 751471001]"
5611,8111f2604b0caeac5ac3123acdf142ab93e237587b91514f4462da28d7243457,"[706016002 610776001 448509014 720125001 706016015 562245046 562245001
 749699001]"
5612,8115a5aaa6a28ed167e166182d1a42969fa573b5b26bd74999079b1a40689fa5,"[706016001 806388002 706016002 610776002 720125001 610776001 759871001
 706016003]"
5613,8116e3c6da818e8ffed0714bcd4641839064d68af2138d7775d11f3882a1ccd0,"[706016001 706016002 720125001 610776002 448509014 706016003 749699002
 610776001]"
5614,81261034f850340112dccb4fa2f6a232da962e99dcece00bea1d1bb5aebdbaf4,"[706016001 706016002 706016003 741356002 759871002 599580017 749699002
 720125001]"
5615,812aa9fbcbef87ff3bfc2b265e60ddd2f02fef7c0eb631e5e06436b1d51614a6,"[794047003 791557003 761920005 739670002 703973003 693208010 618690001
 508543022]"
5616,812b74c2906f6da07451c59c77b5864d1509237207575b087be86f2d20274b9c,"[610776002 759871002 448509014 706016015 741356002 562245046 562245001
 706016006]"
5617,813976154959ba5bd7e0ca7e27a67a6d24924360fc453a6034e938c8649ea787,"[706016001 706016002 610776002 562245001 738521004 708495003 707373005
 433414041]"
5618,813c59e93e9efcd3f34cc7a1d0da5a878b84086e38212b107a754c813a2cf8a2,"[706016001 706016002 706016003 751471001 573716012 673396002 706016015
 399256001]"
5619,81416c60b90b4c2d3b80c6d452ca3e205e8c7e3e35b5184b283cd6a26a767926,"[706016002 741356002 448509014 706016003 610776002 688537004 720125001
 590928001]"
5620,8147671dd5e003c6587b436deb44e75e19a04aaf707960503a68d1e050bd9802,"[706016001 610776002 448509014 720125001 759871002 706016002 689109001
 871005003]"
5621,8150cb1423c062524b423c84079f0e4f93cd056f8cbe3f1b0f5c17665f2f7010,"[706016001 610776002 792458002 748748012 743907021 743907020 706016002
 871005003]"
5622,8159c99366e1f966decba3ad14b89c3eb6073f8f66cf17fd92fe70aa03d11db2,"[871005003 637976002 564309044 889713003 857895001 610631001 574211002
 571369002]"
5623,817457ff156f08366bc64f1afee14fd04707e918cf6b14ea4812532bb2989caf,"[610776002 610776001 706016002 448509014 706016003 562245046 562245001
 741356002]"
5624,8175eb83df6f8a0d4aec95d75e8c816f1cc77028d48596d27662a925a1f889c0,"[706016001 610776002 706016002 562245001 399087014 610776001 399087010
 351484002]"
5625,8177bda6636594f39856018e833eac79afb090e8add61c2f36b393868fba13cf,"[706016001 610776001 706016002 448509014 751471001 759871002 562245001
 562245046]"
5626,81863850810a49359ef9eaf51ca3fa0244e0661fe7bf18dd531e62140e134447,"[706016001 706016002 758089002 758060002 758064002 448509001 758043001
 806388001]"
5627,81915ca77c9b4bf2df4517858ab916b8b9c2aca7d6200bdecae9c8179df523ef,"[610776002 562245001 706016001 610776001 562245046 768912001 372860001
 711053003]"
5628,819b3e531d343eb800e1daf6bc117c1eaebb39f85c9bb420bb8cecfe5d34469a,"[706016001 448509014 706016002 759871002 610776002 720125001 610776001
 351484002]"
5629,81a0b0a8b821a642462a3f9123aca8ea2fc498a179e19adc47536d1bec52975c,"[706016001 706016002 562245046 562245001 706016003 610776002 554450027
 610776001]"
5630,81b06804f58de525205049e944d240031711327db8cc6a54908ddecb7891ab09,"[706016002 610776002 759871002 706016015 562245001 673396002 562245046
 554450001]"
5631,81bd1cfd3cb80d0d6654bf8c639c7387e199a6e6d718e36723813c06a6f1dfe2,"[758088002 758089002 758060002 758064002 706016002 720821001 677970001
 618206001]"
5632,81bfef0a335d3124a8e2c3b7e18c2463e5f96f504b291d3b498d56f3a40b97e7,"[706016001 706016002 610776002 554450001 562245001 706016003 562245046
 759871002]"
5633,81c0bc92c3c14cc947a19de3ca2500c3cede5bd1383f1a308dd61f5770677825,"[706016002 706016003 562245001 562245046 554450001 720125001 448509014
 741356002]"
5634,81c0ef18bc4229055b3df58197bacd95957ad6ea1d41f5e33f8e8d94673d9401,"[706016001 610776002 399087010 706016002 562245001 610776001 399087030
 554450027]"
5635,81c7a37f6077e4589eff54f3da8f1b155067f899a65e3b1acc7c78c923f1bfdc,"[706016001 610776002 610776001 706016003 759871002 741356002 706016015
 590928001]"
5636,81cc3178e4920987f05363d927c63fedb69643e56ec7ef4c64775540e1007f47,"[706016001 448509014 562245001 610776002 562245046 706016006 741356002
 554450001]"
5637,81d277cefd468b602997ea107fb118cccd94cfaa1a5c6b9b69524c7112f39ed0,"[706016001 706016003 562245001 610776002 562245046 554450001 706016006
 554450036]"
5638,81e35c37bb6b9fe9d1ebffad23f6968c450f03e2af1bcbd88140739150456198,"[706016001 372860001 759871002 720125001 706016002 610776001 520392001
 509843008]"
5639,81e468fc04645509d75f5c49ec6ff46b7c76fc061a56f12367161719a607c8a8,"[706016001 759871002 706016002 610776002 706016003 610776001 751471001
 372860001]"
5640,81efc0f2592efe6f4b2b8094441e7917a7f38d1a55022317d1efc4b1941dcb42,"[706016001 706016002 706016003 759871002 448509014 720125001 562245001
 706016015]"
5641,81f1c1699de622a4c94c361c24705f84dafb9ed8a8764e884a1605c7ff9d9705,"[706016001 706016002 706016003 562245046 706016015 741356002 448509014
 720125001]"
5642,81f2ac1b657989c48a9920315cd24eeae7858d94f3de210e40df5d7a06443eef,"[706016001 706016002 610776002 706016003 562245001 610776001 448509014
 720125001]"
5643,81f31f10ee244df853e12d3240cfbe8190cf0f24608de0ab85c133adde2ab623,"[706016001 720125001 610776002 706016015 448509014 741356002 759871002
 351484002]"
5644,81f567558d38fbcec0e7c355c2307ce881437b49a7df19a1e9492a727ca89ee9,"[706016002 610776002 706016003 759871002 562245001 562245046 610776001
 706016015]"
5645,81fe799710945d2687b88ff581daab4a8fa0b671d75983bd91335daf8627e450,"[706016001 610776002 372860001 610776001 706016002 158340001 706016003
 562245001]"
5646,8205045fcbaa779a9f736d6e54ab079a4f036f8cffc3580ad5e7116dc18988bf,"[706016001 562245001 706016002 610776001 562245046 751471001 706016003
 621972004]"
5647,8205467d486752ff91656627d44fa636ae5072f4e14ba147115e8149c6814dbc,"[706016001 759871002 590928001 706016003 448509014 684209004 688537011
 684341001]"
5648,820a12503fe27f8281c00ce31680a7734022969c67926180575c7a54b3c799b3,"[610776002 610776001 399087010 399087014 399087029 706016001 678942001
 562245001]"
5649,821417c086d230c6457705448b31d865056b54ce6069d556687bdd3021bceea4,"[706016001 759871002 706016002 854677004 448509014 706016003 610776002
 720125001]"
5650,821695d7f563e5145dc570eac9f874d0b70838fd8ca7e02e51190ce82b59fc3f,"[706016001 448509014 610776002 759871002 706016002 915092002 520392001
 509843008]"
5651,822101b80e72a06a65977dfc9da325984e3ba2b125da94b5a112a871f27d7b2a,"[706016001 706016002 448509014 610776002 759871002 741356002 590928001
 610776001]"
5652,822742f08ea3a9c199dbdd8ec1fa9ebc917ca0a8e0f1ed14fd206b7d231a8d88,"[706016001 610776002 706016002 720125001 562245001 706016003 758060002
 448509014]"
5653,8229b50b76b630c5366d753e42ae744a41a913a49e1010addf60f74c7a059e4b,"[610776001 567418007 631048001 616988001 616974001 610923001 559482009
 498735004]"
5654,822c38b711fd1ebcf29e0dfddfa1dd6a128cdb5356aef0363f2c8d51fc0ff168,"[706016001 706016002 610776002 448509014 562245046 706016003 759871002
 706016015]"
5655,822cbae311e2b5630441176f73a203c342da78c9b3d78c2d7513a6673cceba38,"[706016001 562245001 706016002 706016003 720125001 751471001 749699001
 554450001]"
5656,822e86e8a67698319e0afd1b3d0fddec78035db0dd5789478eb61ad75982e297,"[706016002 706016003 610776002 562245001 448509014 720125001 610776001
 673396002]"
5657,822f2dcd21c809f66b46d63e1148b1683f2b42b6fb4452f7aa7ff4996b88f448,"[759871002 706016001 448509014 688537004 866383001 706016002 720125001
 599580041]"
5658,823125dabff10910aeda50be3806383ba57eea3868fd34aad1c6bb541fe476c9,"[706016003 706016015 720125001 688537004 741356002 448509014 610776002
 562245001]"
5659,823669cf987183138408733bbc057e04ad6c8e11a6ac22d886d408fc73fefbc7,"[706016001 706016003 684341001 759871002 610776002 720125001 448509018
 689109003]"
5660,823938f46e650de1be53a643726454d761142966b609dec7c9f4faee18d7e7ab,"[706016001 610776002 751471001 562245046 562245001 673677002 706016002
 610776001]"
5661,823a95fecfa24a9b3ab371398f0b897c95727e245475b67d83b9f0e2da43b481,"[554450001 706016015 610776001 562245018 399223001 759871002 751471001
 573085028]"
5662,8243a0e5d434f6df3664190a5787ec43284c0d387f47ef46ef035946a14a8dcf,"[399087029 658030017 399087047 399087028 399087001 556260004 399087011
 658030029]"
5663,82629c69aa4670281ca1e77cdf166a0958a01acbf76ebe32abcd5e6aaac554af,"[729665001 609033004 600643001 597435001 573701003 558992002 558806002
 706016001]"
5664,8265da5620229ba9c76deee1028a2a85bbf51de6edfd7d31ef673fd73be34a38,"[706016002 759871002 448509014 610776002 706016003 720125001 741356002
 699082006]"
5665,82698e5133a9e4e37fd02ae665ab78dfcfe6afd3243a49b3d923d254b52ababc,"[706016001 501619013 416157028 765639001 573530003 721911001 690225002
 600874001]"
5666,826fd014deb682d1dd77b026882274409cb2baa244ec4db80496106218467472,"[706016002 610776002 759871002 448509014 562245001 706016006 706016015
 399223001]"
5667,8272c7a8f6cc149b61e8a3a6af15813aadd8a755cc53c339e09aa4eeeb0696d3,"[706016001 448509014 706016002 610776002 351484002 741356002 706016003
 749699001]"
5668,8289f11aecd96b8f4033ac110cde82c57d087d14f6ce0bb113e8ee8a1e954876,"[706016001 610776002 706016002 554450001 706016003 741356002 573716012
 562245018]"
5669,829655aeefbaf703ada5612e36774411d777bb40e981165e84203caaccc32ff8,"[706016001 610776002 759871002 706016002 720125001 562245001 610776001
 741356002]"
5670,829a336b30a3165e60fe42a0d684f618053ee8886930580d27990fe784682fe9,"[706016001 759871002 706016002 720125001 610776002 758060001 871005003
 706016003]"
5671,82a2b96739347895758330d4d1001ab5abbbad43c7bbfb31eef08ef25b52f366,"[706016002 610776002 841679001 830954001 710888001 619782001 906183001
 869423001]"
5672,82a34d794afc472507f09dbc3ac0f4b07729385e56dbedf7b1761fc4931f2b71,"[706016001 610776002 758060002 758064002 706016002 610776001 759871002
 758043001]"
5673,82a40605d4e8804ad3c1bb57eb70e2ae4a7176e8aca22c3f4427daf2e7491df5,"[706016001 706016002 610776001 448509014 741356002 720125001 706016003
 688537004]"
5674,82ab57f6f8c351706a417ebc5218f509884dfb4f22d5519dcfefce34ab943587,"[706016001 562245001 706016002 706016003 720125001 678942001 749699001
 706016015]"
5675,82ac4ab7d3088cf0ee1f353a1695e198bfc4f5aef65711319b46f70c7113c7af,"[706016001 610776002 610776001 720125001 706016002 760931004 697131003
 648650001]"
5676,82acbf1f10efeb82e6814959f3f58cd23cf1c3e638a3ef32e6bce282ba6f5123,"[706016001 610776002 706016002 562245001 562245046 706016003 706016015
 573716012]"
5677,82b70a7a3a82f176d3db01c1001d084d84cc9ed58a14b796fbdfd5785e44fda6,"[706016001 610776002 706016002 610776001 562245001 706016003 741356002
 448509014]"
5678,82c9c862ea286bc31cf448e7f47105f97621e0b4dc39d31cef1babc8c68f9626,"[706016001 448509014 706016002 610776002 759871002 806388002 720125001
 706016003]"
5679,82cc8f6feb2747f94330097cc910a0f5e5044455e6ae57308efd0349f86baa45,"[599580041 759871002 688537004 448509014 599580052 706016001 351484002
 599580017]"
5680,82d28f9fe81c3eb8ed4027cbc50ad716102ecfcb35367a1bbe6f0ac1d2101f3d,"[706016001 448509014 706016002 657209001 636437002 610776002 688537004
 767438001]"
5681,82d7ff7d64275420498fc8b52064a39f695ec783aa7bd8dd0a921b8d179da4b5,"[706016001 610776002 610776001 706016002 562245001 844932002 728703012
 685378002]"
5682,82d98369f1ee958b9242fcac1f6f8c6ff05740f954a63eaacf10f82d8842bff4,"[706016002 610776002 706016003 706016015 759871002 720125001 562245001
 448509001]"
5683,82dc1a1182aa4e308da53b0832714a14273d01304599e9fe605e0a912eb34f7f,"[706016001 448509014 759871002 741356002 706016002 720125001 688537004
 351484002]"
5684,82ddd5b5116370963e46773ebbdfb6d38c2befc02cd67e2630d903df5f17d1a4,"[706016001 610776002 706016002 610776001 706016003 741356002 720125001
 749699001]"
5685,82e2753ab12840e928d0355e8416f4e017ef30aff7d966c6594186d0a9b1d4e5,"[706016001 706016002 610776002 610776001 706016015 448509014 562245018
 759871002]"
5686,82e81a9c7988f4d779833c8d09708bf9d4a7951a07df7881d75d1a8e99de7c09,"[706016001 610776002 706016002 562245046 706016003 610776001 573716012
 562245018]"
5687,82e9ac6a6d9aae855d1ba5eb87e76c04c47e1116c5b079609bcf9272e2ed31bb,"[706016001 610776002 448509014 751471001 706016002 610776001 720125001
 759871002]"
5688,82eb48a6a712665a5cd50335ba624ee2dff18c3bdb1b80a0c3de45238ed9c533,"[688537004 706016001 706016002 741356002 684209013 590928001 351484002
 776237020]"
5689,82f1772e51e5a4ddfcf80c9fec0045bcf7e41eea131ed0f56e9da87935cb315b,"[706016001 706016002 610776002 562245001 706016003 562245046 610776001
 720125001]"
5690,82f1fdab828bdce9d6e4f9339b9c7f80922135d4161b3f880074d0bf9f120bef,"[706016002 610776002 706016003 610776001 720125001 741356002 706016015
 562245001]"
5691,82f2e5b53eb92d2eff457720c03ac1c5783dc66d8a1e833660e4428231aae862,"[706016001 610776002 448509014 720125001 610776001 759871002 806388003
 706016003]"
5692,82f56d0001e8d10da03e800291862d83c5ec8a65923a31090bef328a834a624b,"[706016001 610776001 706016002 759871002 562245046 372860001 706016003
 673677002]"
5693,8306f42535166be83d4a2468e2748b76fc8cf09bf529f0e31259563b56ccd531,"[706016001 448509014 610776002 610776001 706016003 720125001 448509001
 562245046]"
5694,831ff7e2cdcf4e6137e602728a95cb5085ea85d1d492e575e371e15b9164471a,"[706016001 706016002 610776001 448509014 806388002 806388001 706016003
 741356002]"
5695,8325de68000837d1d392de3f7361fde6735e9508a6bba1901f0edcb8ef436b16,"[399087021 399087015 399087001 556260004 706016001 658030020 399087051
 554450001]"
5696,8333a3bd4cd1339f010a81980d9ae6f43b875051bdb1a7539b3d16bf5dbb5038,"[610776002 706016001 749699002 562245001 720125001 749699001 448509014
 706016002]"
5697,833503a902db75358a2656b9899a1ad26b9fe2e2236cc80d34de412f6b4e4737,"[706016001 706016003 562245001 706016015 610776002 554450001 706016006
 759871002]"
5698,83356ab78f9c9ef3c0358804ca2e109f08ffd9de2af602d06c54ebdd558d2da4,"[772031001 758060002 758064002 758126002 758088002 706016001 610776002
 758118001]"
5699,8336dab338d335e0175129ed09aeda6972a9fd9113351f66f5824097d40aadab,"[706016001 706016002 610776002 706016003 610776001 562245001 689005001
 720125001]"
5700,83379940a2ac8078c6952ccad52020f01a1e7db6cbaa2eab9e7794f782cc1f41,"[706016001 706016002 706016003 610776002 562245046 562245001 554450001
 610776001]"
5701,833d08bd4f664aa54d4603371dc37a3faed5c8e6b0efc51c7a71cc3c5cbede00,"[706016001 610776002 759871002 448509014 741356002 706016002 610776001
 599580041]"
5702,833d730a43d14715af4984ba564f95c1623574077d8fb60e61ac2afa935ddf55,"[610776001 610776002 706016001 673677002 158340001 372860002 720125001
 436261001]"
5703,8340ea35e7c2c5f01e8329df33f7556f6731f109c768940604228d90e7dc8548,"[706016001 706016002 706016003 720125001 448509014 590928001 554450001
 562245001]"
5704,834151ba4dc372aedb454135d507b0459dd3782b3d256c4e2605221eda1845ef,"[706016002 610776002 706016003 562245001 706016015 448509014 562245046
 720125001]"
5705,8345d4117b5fc6b58fd41808900f9123c32b59fe7f5ea1b744d58e3100ee0812,"[706016001 706016002 562245046 610776002 448509014 573716012 610776001
 706016015]"
5706,8355f9b317559ba55be3de234258892ebbe3c19c3d2b9fc4588b59cedc7123a6,"[610776002 562245001 706016002 706016003 610776001 554450001 720125001
 759871002]"
5707,835759fab1b8328ff35623fd3ac1cbb6d561b7de26362d26fee48747016348ec,"[706016002 610776002 706016003 610776001 448509014 706016015 720125001
 562245001]"
5708,83584b1cdcb2c6d141ab38c5c9c53e1291106a3c571e9c1d23fcf27f9e3187d9,"[706016001 448509014 806388001 720125001 706016015 448509001 759871001
 610776002]"
5709,835a73fe9323f5a6ea27552cc2fdca51b73b47330c4f9cddf5a2a0ad43fba90f,"[706016001 562245001 610776002 399087010 399087030 399087029 399087021
 554450001]"
5710,83603f015e11a9d3f1a5576412c149a1e46174112d76b22afe2ace9ecfe056cc,"[706016001 610776002 706016002 610776001 448509014 720125001 759871002
 372860001]"
5711,8360fc5e22c4ecb7d88e774534a200d9d8aa0622d2159c36caf32036763b43e7,"[610776002 448509014 562245001 759871002 706016006 554450001 562245046
 554479005]"
5712,83665b2269813a5735dd56ffd94f22496feb78d0e839a2d86d1ce8b42e9bf038,"[706016001 706016002 610776002 681917004 630313001 623522003 392168001
 448509014]"
5713,837100f9f1bc99daede8ef3955f59663f95a0d0079d2d2f6b32fd2337efe65ac,"[706016001 706016015 448509014 610776002 706016006 720125001 806388003
 539723001]"
5714,83829355a7dc13144627842107a1289ab55264c76c3ab830e49dc2c215c1b4bc,"[706016001 610776002 706016002 610776001 706016003 562245001 448509014
 741356002]"
5715,839886047403ab418dc9ff9c838b212ac8a98db4f5deaa881cb676ad992aba82,"[706016001 610776002 448509014 706016003 759871002 720125001 610776001
 706016015]"
5716,83a592b1b8adb56f7785ed03b3cc480c470c0975a230d3862927b5b79eaf5458,"[706016001 610776002 610776001 706016003 554450001 562245001 741356002
 448509014]"
5717,83a62a91a8ec00ce9fd9c7072b4523e1d30727503638fff6ce5d0d6874386a27,"[706016001 706016002 448509014 706016003 610776002 610776001 706016015
 673396002]"
5718,83a6581ae1942013b443799d008cd01ef59493cda856a4f7efef0d2f1eced200,"[706016001 706016002 610776002 706016003 562245001 562245046 528615001
 570903001]"
5719,83b39a4b3a72524ae2d785bfccfd076c6e14e7e474d71f3a645ecebfcc1e955f,"[706016001 706016002 562245046 706016003 562245001 657227005 448509014
 372860002]"
5720,83bb840cb3299868f99c692360c3ee155d602b5e463032fbc63630554f71b37b,"[721928004 721928003 697471002 682959001 676503001 608503001 597678006
 510321011]"
5721,83bfb885be00d0796c6bde6d107261923a4fa527f92fe4e23f6f4d1c85605c5e,"[706016001 610776002 706016002 610776001 759871002 688537004 448509014
 706016003]"
5722,83ceac21f007b81ef4c92079e46c42c78f422c02258823ede1f4d8808c65c0cb,"[871005003 706016001 212042070 759871002 788203001 778012001 702228002
 683136001]"
5723,83d5fe6bd62beee73ff39b13b960ccea487f6a467b75b65849dfd3116b5e9d42,"[706016001 610776002 706016002 706016003 562245001 678942001 562245046
 751471001]"
5724,83de4ee690e4f361567a118511c4cf4fb3f64803612505ace5a78db4e384fe14,"[706016001 706016002 610776002 372860001 759871002 610776001 720125001
 448509001]"
5725,83e13368a1ab1510788b309c89e5e987f3cbf177614776a62b6ca5f7334a58ad,"[706016001 610776002 681919002 639186001 352811027 665294002 782536001
 720498001]"
5726,83e3338c8fca60a160b7185db7abacddc806b35a6c5fd65b2e8affdafc28f26e,"[706016001 706016002 759871002 706016003 759871001 741356002 351484002
 399223001]"
5727,83ed35f3f9a873f9aab5eb2b82bc99169c65f6caf7d40cb7cc2a103f83376886,"[706016002 759871002 610776002 448509014 562245046 706016003 889511001
 856812001]"
5728,83ef416bcfed1291fe97902226da5116e6ac305463dd36a5e891def7ab97cf24,"[706016001 448509014 581338001 568573002 610776002 819314001 706016002
 619273001]"
5729,83fd51f54a8e294ccd80e89c5a3a66ff56fe243647d967a2529b34286f25c639,"[706016001 706016002 759871002 610776002 448509014 610776001 720125001
 688537004]"
5730,8402270e0df5256446e8584a9501addd5ad9ad8b8d65fd6eef4b2688e73320ed,"[706016001 448509014 706016002 806388001 806388002 610776002 706016003
 720125001]"
5731,840241bec423d3e007f6aa56bbc7e14d16dc28b2900f38ab17c22d81a5ff9ebb,"[610776002 706016003 610776001 706016015 562245001 562245046 554450001
 448509014]"
5732,8407a07ef84f00646976e47d0571de5489a7741c0f0f17361ba8753ed9e38827,"[706016006 554450001 610776001 562245046 448509014 399223001 562245001
 741356002]"
5733,84119895afa3ea393c25096d525cf27e32ee04fbd96a02bcdd039c03bf761cea,"[610776002 706016001 696937002 695324002 688209003 684819001 565188001
 541500001]"
5734,84126ede66017a59512bd6ccb03e460faf3c827ee4834ca362628429c42ee8de,"[706016001 706016002 610776002 562245001 610776001 706016015 372860001
 720125001]"
5735,84199343b09b6521cfbe69900b7c172b690a454c23837b8fe30f76982cd87d91,"[706016001 706016002 759871002 448509014 706016003 610776002 720125001
 590928001]"
5736,841b18229f302355056813977b2c9314c9dc7eafa982e83b596331fe6e791acb,"[554450001 610776002 706016006 720125001 610776001 673396002 539723005
 573085004]"
5737,841e48365d26646e42f02a07a76807f15d0ac54d6d581578476ffb60216af149,"[706016001 706016002 610776002 610776001 706016003 351484002 562245001
 776237020]"
5738,8423305ff39de40df9c2303bc4f14aa568a985bdb30cb6ba62a0d2f49a290d50,"[706016003 706016015 610776002 448509001 673396002 610776001 539723005
 562245046]"
5739,842b38512d803cdcb28640b448945a66ad40a68e0ca649b06f927c647bd9d110,"[706016002 706016003 562245001 562245046 610776001 706016015 448509014
 673677002]"
5740,8434655c552b49031024602e9041bd848034dfacd76f8bb62a765abf88648f3e,"[706016001 448509014 706016002 688537004 759871002 706016003 684209004
 720125001]"
5741,843ec4e1aff117e6479e99322aa406e90c5ee445246ed517f8b5d98c95752a04,"[706016001 448509014 720125001 706016002 749699002 554598001 706016003
 759871002]"
5742,844345c4f8cdf37f056ad81ecc7e08a41d29d4115bf508c10381e1910e476aff,"[706016002 688537004 610776002 706016003 448509014 699080001 720125001
 759871002]"
5743,844815138f866bd498f988e7863ca3df2d296aadfe36bcf91e28b7630682070c,"[706016001 706016002 610776002 706016003 759871002 610776001 688537004
 720125001]"
5744,8460f031fbe6714b926062e3dd4b957c1cfe61cfe555af77dbb9ebb163adcd5a,"[706016001 448509014 111593001 706016002 436261001 759871002 610776001
 610776002]"
5745,84698f87f09caae291c535acb71a235ff29ebff6c3bb5f5ef09871cc98e247c6,"[706016002 706016003 610776001 759871002 720125001 399223001 706016015
 562245046]"
5746,8484938b2d4d9c917ce0038aa912c0223f1119e58bd761b2b32a6d5a958a959c,"[706016001 706016002 720125001 448509014 610776002 759871002 706016003
 871005003]"
5747,84860041d82205aea477e50effaa86fd2caa46365855ba7318f544a97599c989,"[706016001 610776002 610776001 706016002 720125001 562245001 562245046
 751471001]"
5748,8486ea1cea571edf34d41ad5d93923e904d62b3229031d99c35430110e4031dc,"[706016001 610776002 720125001 706016002 610776001 590928001 448509014
 599580017]"
5749,849346e01689de1c33f48c7d73fe2ddfc43bda796f89e6b43cbea9d07b039cb2,"[706016001 706016002 610776002 706016003 741356002 759871001 806388001
 688558001]"
5750,8497d67dff414aaaf466a1d256426013e3cbb5f5a8bdbb81e088aaed1cc4dffb,"[706016001 554450001 706016002 399087029 610776002 562245001 688537004
 590928001]"
5751,84a3b4812b01844d913f628e1fdbfff8ca9835c59b89a4b641cc2197f78bce22,"[706016002 610776002 706016003 448509001 720125001 759871002 706016015
 741356002]"
5752,84a537134f76c1d2c390aa1b78aa131f653c9b330366a7e8db0456bc8ba0250f,"[610776002 706016002 610776001 448509014 706016003 562245001 706016015
 562245046]"
5753,84ad598e430a309e023f6e98d86985981c17a31332de277299a9f20736ad992b,"[706016001 706016002 562245001 706016003 610776002 706016015 706016006
 573085028]"
5754,84b714b4ab90073900a9dd5caac3e1c1cf124ed72c7ed614308d2bd720680115,"[706016002 706016003 720125001 759871002 706016015 562245001 562245046
 610776001]"
5755,84c20a923cd2a860ccd761d4953926063593646dcecf54d5ff7ad9824f692e4f,"[706016001 610776001 706016002 720125001 749699002 448509014 673677002
 759871002]"
5756,84c34f4f564db1f437943c77af41f83bf6fd7c01701cbb050070369176905712,"[495949003 600941001 552611001 515201001 631718001 631716001 621913001
 619209001]"
5757,84cf0a7aaff852d9e4656758b2c0382366558c3e8ad38cda51d8d4c3603426ed,"[706016001 688537004 590928001 448509014 759871002 531565003 518358003
 514053001]"
5758,84d50dc8523370634b49f290231c1beb7b4fddf0401b6bd69102ba6fe384deba,"[706016001 706016003 610776002 759871002 706016015 562245046 610776001
 562245018]"
5759,84e26561e41dd6ce852efc3f21afc05c8d54a92baf28c0a87ffea8ea216d9be5,"[706016001 706016002 610776001 720125001 759871002 706016003 741356002
 749699002]"
5760,84e4c9ec02f3c507b9c99bfa05bf6b73ef9a817b1ec2f77a69eaf0242ca12c59,"[706016003 706016015 759871002 562245046 610776002 448509014 706016006
 554450001]"
5761,84ef261586d9714761151e33cc42a625849f7c2211f817491827cf9af745905a,"[706016001 706016002 448509014 562245001 741356002 799421004 720125001
 692930003]"
5762,84f144170e10592d703dc36fe2e5632255ddc7e2c774a8a9985c390a9b76270d,"[706016001 759871002 706016002 689109001 610776002 692930001 706016003
 688537004]"
5763,84f2fc95c9b72f2837d9ec58509062b6d6564b46b9a891cafc0506c97e806e24,"[610776002 706016002 706016003 610776001 562245046 562245001 448509014
 759871002]"
5764,84f97787bfcebf3c96dac61dbc8fc0ddc6c769696ff9c7fbe7436a604b69da08,"[706016001 706016002 610776002 706016003 610776001 562245001 448509014
 759871002]"
5765,85003463ce5a00345575d281384559b47182c6dc82c8e4696e5ca5e08988bcf1,"[610776002 706016002 558493001 482643001 212042070 620004001 614304002
 587754001]"
5766,85062a06f0f75e43a031688bf49c41a3db4f6d0c1f83960677d27b0ccdc3a24b,"[706016001 448509014 759871002 610776002 720125001 706016002 610776001
 688537004]"
5767,8507f043fd06016ad4ea181d345f7510ff2e42b39619d2ff4c387c3edbb79864,"[706016001 351484002 706016002 759871002 448509014 741356002 610776002
 866383001]"
5768,850a9f536a72f4a560dbb047d6ca2d38afe1d5706b41485b41286c86a7569895,"[610776002 706016006 573085028 610776001 562245046 759871002 720125001
 562245001]"
5769,8511e75dd83b9118a2ad3d6d96b1ae2f17dc43b6dc6ea26c66a496c4f169ef2b,"[610776002 706016001 685816001 610776001 685813001 625075004 685814001
 584206001]"
5770,8515ae6395fd0ef983c8b1de27be491dcf51f2a7d29ce11b633f168d21b40808,"[706016001 610776001 706016002 372860002 562245001 711053003 673677002
 871005003]"
5771,851a88d56941fd5c43795a0f8bc1d2d04d66821e740930ae1aa6ca00f3a1b9c6,"[706016001 610776002 706016003 562245001 562245046 554450001 448509014
 562245018]"
5772,851aadca92a2c21ef132aaf8ddbdf270c537035671c6d24c078fbcb5f56f172c,"[706016001 610776002 706016002 706016003 562245001 448509014 562245046
 610776001]"
5773,852462012ac99ee96302e28c43c9eef9d950e06ced71f7b6f4ff3107e4207e14,"[706016001 448509014 706016002 610776002 699075002 706016003 699075001
 610776001]"
5774,852d6cab3dd35abbe80b025acbacd4b583e6109f69e449c7a1c63f3703270221,"[706016001 706016002 610776002 610776001 562245001 720125001 111586001
 762846001]"
5775,852f1d838f62d9afbd356f34a9cb176f723f0a14291113dc923625f06f017209,"[706016002 759871002 610776002 720125001 741356002 706016015 610776001
 688537004]"
5776,853d20cda03f7132a92d4263ae1d3020b0ed7d65f373df8e59e0d4efb4b1d7f2,"[448509014 610776002 706016006 562245046 554450001 562245001 610776001
 720125001]"
5777,854c98838b4a8e45e7c3d42861b2f3247fa49bb464b8d8496b72c90e01389aca,"[706016002 806388001 706016003 806388003 448509014 610776002 759871002
 720125001]"
